"Time / s","Inertia:Torque","Inertia:Speed"
45.968599999983574,0.010083448114311833,98.991655188568814
45.969599999983572,0.010082439819916078,98.991756018008388
45.97059999998357,0.010081431626344672,98.991856837365532
45.971599999983567,0.010080423533587402,98.991957646641254
45.972599999983565,0.010079415541634495,98.992058445836548
45.973599999983563,0.01007840765047574,98.992159234952425
45.97459999998356,0.010077399860101033,98.992260013989892
45.975599999983558,0.010076392170500381,98.992360782949959
45.976599999983556,0.010075384581663682,98.992461541833634
45.977599999983553,0.010074377093580722,98.992562290641928
45.978599999983551,0.010073369706241508,98.992663029375848
45.979599999983549,0.01007236241963605,98.992763758036389
45.980599999983546,0.010071355233754242,98.992864476624575
45.981599999983544,0.010070348148585984,98.992965185141401
45.982599999983542,0.010069341164121282,98.993065883587875
45.983599999983539,0.010068334280349922,98.993166571965006
45.984599999983537,0.010067327497261802,98.993267250273817
45.985599999983535,0.010066320814847263,98.993367918515276
45.986599999983532,0.010065314233095646,98.993468576690432
45.98759999998353,0.010064307751996959,98.993569224800297
45.988599999983528,0.010063301371541766,98.99366986284582
45.989599999983525,0.010062295091719409,98.993770490828055
45.990599999983523,0.010061288912520006,98.993871108747996
45.991599999983521,0.010060282833933454,98.993971716606652
45.992599999983518,0.01005927685594965,98.994072314405031
45.993599999983516,0.010058270978558825,98.994172902144115
45.994599999983514,0.010057265201750543,98.99427347982494
45.995599999983511,0.010056259525514921,98.994374047448503
45.996599999983509,0.010055253949841969,98.994474605015796
45.997599999983507,0.010054248474721583,98.994575152527844
45.998599999983504,0.01005324310014355,98.994675689985641
45.999599999983502,0.010052237826098209,98.994776217390182
46.0005999999835,0.010051232652575126,98.99487673474249
46.001599999983497,0.010050227579564197,98.994977242043575
46.002599999983495,0.010049222607055985,98.995077739294402
46.003599999983493,0.010048217735039722,98.995178226496023
46.00459999998349,0.010047212963505525,98.995278703649447
46.005599999983488,0.010046208292443626,98.995379170755641
46.006599999983486,0.010045203721843587,98.995479627815641
46.007599999983483,0.010044199251695973,98.9955800748304
46.008599999983481,0.010043194881990236,98.99568051180097
46.009599999983479,0.010042190612716495,98.995780938728345
46.010599999983476,0.010041186443864536,98.995881355613548
46.011599999983474,0.010040182375424367,98.995981762457561
46.012599999983472,0.010039178407386107,98.996082159261391
46.01359999998347,0.010038174539739542,98.996182546026048
46.014599999983467,0.010037170772474791,98.996282922752513
46.015599999983465,0.010036167105581639,98.996383289441837
46.016599999983463,0.010035163539050207,98.996483646094973
46.01759999998346,0.010034160072870391,98.996583992712957
46.018599999983458,0.010033156707032309,98.99668432929677
46.019599999983456,0.010032153441525526,98.996784655847449
46.020599999983453,0.010031150276340495,98.996884972365947
46.021599999983451,0.010030147211467111,98.996985278853288
46.022599999983449,0.01002914424689505,98.997085575310493
46.023599999983446,0.010028141382614431,98.997185861738558
46.024599999983444,0.01002713861861515,98.997286138138477
46.025599999983442,0.010026135954887549,98.997386404511246
46.026599999983439,0.010025133391421082,98.997486660857888
46.027599999983437,0.010024130928205865,98.997586907179411
46.028599999983435,0.01002312856523202,98.997687143476796
46.029599999983432,0.010022126302489553,98.997787369751038
46.03059999998343,0.010021124139968363,98.997887586003159
46.031599999983428,0.010020122077658122,98.997987792234184
46.032599999983425,0.010019120115549507,98.99808798844505
46.033599999983423,0.010018118253631858,98.998188174636809
46.034599999983421,0.010017116491895295,98.998288350810469
46.035599999983418,0.010016114830330158,98.998388516966983
46.036599999983416,0.010015113268926124,98.998488673107389
46.037599999983414,0.010014111807673198,98.99858881923268
46.038599999983411,0.01001311044656128,98.998688955343866
46.039599999983409,0.010012109185580709,98.998789081441927
46.040599999983407,0.010011108024721049,98.998889197527888
46.041599999983404,0.010010106963972532,98.998989303602741
46.042599999983402,0.010009106003325052,98.999089399667497
46.0435999999834,0.010008105142768509,98.99918948572315
46.044599999983397,0.010007104382293019,98.999289561770695
46.045599999983395,0.010006103721888593,98.999389627811141
46.046599999983393,0.010005103161545459,98.999489683845454
46.04759999998339,0.01000410270125307,98.999589729874685
46.048599999983388,0.010003102341001768,98.999689765899817
46.049599999983386,0.010002102080781672,98.999789791921827
46.050599999983383,0.010001101920582234,98.99988980794177
46.051599999983381,0.010000101860394017,98.999989813960596
46.052599999983379,0.0099991019002068082,99.000089809979315
46.053599999983376,0.0099981020400109477,99.000189795998907
46.054599999983374,0.0099971022797957776,99.000289772020423
46.055599999983372,0.0099961026195516389,99.000389738044831
46.056599999983369,0.0099951030592685397,99.000489694073138
46.057599999983367,0.0099941035989363769,99.000589640106355
46.058599999983365,0.0099931042385453805,99.000689576145462
